id,roleId,brandName,yn
29866,4307,诺基亚,1
29867,4307,三星,1
29868,4307,索爱,1
29869,4307,索尼,1
29870,4307,中兴,1
29871,4308,酷派,1
29872,4308,联想,1
29873,4308,摩托罗拉,1
29874,4308,诺基亚,1
29875,4308,三星,1
29876,4308,索爱,1
29877,4308,中兴,1
29878,4309,联想,1
29879,2890,TYPER,1
29880,2890,火鹤,1
29881,2890,马迪奥,1
29887,1453,乐瓷,1
29889,4244,百德客古堡,1
29890,4244,碧薇酒堡,1
29891,4244,长城,1
29892,4244,德拉利,1
29893,4244,卡门萨克堡,1
29894,4244,郎酒,1
29895,4244,朗帕,1
29896,4244,乐度堡,1
29897,4244,罗萨堡,1
29898,4244,欧悦庄,1
29899,4244,佩德斯堡,1
29900,4244,佩珊古堡,1
29901,4244,王之精选,1
29902,2291,艾格尼,1
29903,2291,安东尼世家,1
29904,2291,百富酒庄,1
29905,2291,宝尚父子,1
29906,2291,宝石古堡,1
29907,2291,黛伦堡,1
29908,2291,德利卡,1
29909,2291,迪费,1
29910,2291,杜瓦尔,1
29911,2291,风之语,1
29912,2291,干露,1
29913,2291,吉哈伯通,1
29914,2291,科瑞丝曼,1
29915,2291,露森,1
29916,2291,女爵传奇,1
29917,2291,帕格里亚,1
29918,2291,佩兰父子,1
29919,2291,山脊庄园,1
29920,2291,圣克里斯蒂娜,1
29921,2291,天使之堤,1
29922,2291,新玛利,1
29923,2291,御兰堡,1
29924,2291,种马园,1
29925,1548,巴拉克城堡,1
29926,1548,白茶花堡,1
29927,1548,波尔多港,1
29928,1548,汉波,1
29929,1548,杰卡斯,1
29930,1548,金旺,1
29931,1548,聚杏村,1
29932,1548,罗兰特,1
29933,1548,罗狮城堡,1
29934,1548,玛瑞拉,1
29935,1548,麦可斯,1
29936,1548,欧颂酒堡,1
29937,1548,品乐,1
29938,1548,托提斯,1
29939,1548,小白马庄,1
29940,1548,阳光新鲜牌,1
29943,4260,dakele/大可乐,1
29956,1787,BURBERRY,1
29957,1787,CK,1
29958,1787,CK Calvin Klein,1
29959,1787,COACH,1
29960,1787,FURLA,1
29961,1787,GUCCI,1
29962,1787,Juicy,1
29963,1787,KATE SPADE,1
29964,1787,Polo Ralph Lauren,1
29965,1787,PRADA,1
29966,1787,TORY BURCH,1
29967,1787,TUMI,1
29968,1787,橘滋,1
29969,2496,BURBERRY,1
29970,2496,CK,1
29971,2496,CK Calvin Klein,1
29972,2496,COACH,1
29973,2496,FURLA,1
29974,2496,GUCCI,1
29975,2496,Juicy,1
29976,2496,KATE SPADE,1
29977,2496,Polo Ralph Lauren,1
29978,2496,PRADA,1
29979,2496,TORY BURCH,1
29980,2496,TUMI,1
29981,2496,橘滋,1
29982,4311,MUCH/摩奇,1
29991,2215,昂达,1
29992,2215,撒哈拉,1
29994,4314,诺亚舟,1
29995,2786,艾尔,1
29996,2786,韩国半岛,1
29997,2786,和蕴季语,1
29998,2786,罗斯蔓,1
29999,2786,美卡,1
30000,2786,维斯康,1
30001,2786,依蕴,1
30002,3907,JBL,1
30003,3907,飞利浦,1
30004,3907,哈曼卡顿,1
30005,4316,AMD,1
30138,2185,安钛克,1
30139,2185,安钛克 ANTEC,1
30142,4318,杰瑞堂,1
30143,4320,万河,1
30147,4323,飞利浦,1
30148,4323,海信,1
30149,4323,华为,1
30150,4323,酷派,1
30151,4323,联想,1
30152,4323,苹果,1
30153,4323,三星,1
30154,4323,中兴,1
30173,1342,活力沛,1
30174,1342,麦德琳,1
30175,1342,麦德氏,1
30176,1342,喜乐比,1
30177,4249,朗跃,1
30178,4250,朗跃,1
30183,2676,铁威马,1
30184,4032,铁威马,1
30185,4032,图美,1
30186,4319,汇迈,1
30187,4315,卡梵亚,1
30188,4325,福村梅记,1
30189,4325,尚客茶品,1
30190,4325,师道,1
30207,4110,HiSoundAudio/汉声,1
30208,4110,JVC,1
30209,945,777,1
30210,945,JOBON中邦,1
30211,945,Zippo,1
30212,945,ZOBO正牌,1
30213,945,彪博,1
30214,945,韩国777,1
30215,945,虎牌,1
30216,945,嘉人,1
30217,945,可宝,1
30218,945,孔雀,1
30219,945,玛乐思,1
30220,945,魅力高,1
30221,945,明珠,1
30222,945,皮尔卡丹,1
30223,945,瑞士军刀,1
30224,945,沙芬,1
30225,945,胜利,1
30226,945,王子,1
30227,945,威戈,1
30228,945,维氏,1
30229,945,希而森,1
30230,945,芝宝,1
30234,1420,MontBlanc,1
30235,1420,高仕,1
30236,1420,匠工房,1
30237,1420,乐柏美,1
30238,1420,派克,1
30239,1420,派克(PARKER),1
30242,2165,德格夫,1
30243,2165,鳄鱼,1
30244,2165,公爵,1
30245,2165,施耐德,1
30246,2165,英雄,1
30247,2165,英雄(HERO),1
30249,4330,方广,1
30255,3808,吉优百,1
30256,3808,丝普瑞,1
30259,4332,摩托罗拉,1
30260,4332,诺基亚,1
30261,4332,三星,1
30262,4332,索爱,1
30263,4332,夏普,1
30271,2642,玲瑶,1
30280,1519,鼎力,1
30281,1519,高邦,1
30282,1519,康慈,1
30283,1519,乾中和,1
30284,4328,360buy,1
30285,4328,京东礼品卡,1
30286,4328,京东商城,1
30287,1748,派克,1
30288,1748,万宝龙,1
30289,1748,威迪文,1
30290,803,SIGG,1
30291,803,SIGG希格,1
30292,803,镁光,1
30293,803,维氏,1
30294,803,维氏/镁光,1
30295,803,沃德,1
30296,803,希格,1
30297,2679,3D,1
30298,2679,德国凯驰,1
30299,1255,adidas阿迪达斯,1
30300,1255,Baleaf/百乐弗,1
30301,1255,BIJIA,1
30302,1255,HIBOY/炼狱,1
30303,1255,KASON凯胜,1
30304,1255,KD,1
30305,1255,NIKE,1
30306,1255,Nixon,1
30307,1255,Sen Sport/森斯伯特,1
30308,1255,Sky Hand/天空之手,1
30309,1255,VKSS/威克赛斯,1
30310,1255,阿迪达斯,1
30311,1255,百斯锐,1
30312,1255,博力顿,1
30313,1255,红双喜,1
30314,1255,华威斯克,1
30315,1255,火车头,1
30316,1255,佳钓尼,1
30317,1255,家用麻将,1
30318,1255,久久星,1
30319,1255,凯胜,1
30320,1255,可卡,1
30321,1255,狂神,1
30322,1255,浪姿,1
30323,1255,李宁,1
30324,1255,耐克,1
30325,1255,圣斯顿,1
30326,1255,世霸龙,1
30327,1255,天龙,1
30328,1255,威德博威,1
30329,1255,威尔逊,1
30330,1255,游卡桌游,1
30331,881,婴之侣,1
30356,2503,DEC/中恒,1
30357,870,NUK,1
30358,870,康维多,1
30380,4338,戴尔,1
30388,1888,索尼,1
30389,1888,万城,1
30392,2212,NZXT,1
30393,2212,海韵,1
30394,1489,TS,1
30395,1489,美岸,1
30396,1489,美英之恋,1
30397,1489,迷人居,1
30398,1489,思尔美,1
30399,1489,亚伦,1
30400,1489,宜尚,1
30401,1489,怡澜,1
30402,194,帝度,1
30403,194,三洋,1
30408,4188,tiantang,1
30409,4188,太阳城,1
30410,4188,天堂,1
30411,4188,天堂伞,1
30412,4019,马连奴,1
30413,4019,马连奴奥兰迪,1
30515,2213,LUXA2,1
30516,2213,Tt,1
30545,3095,金羚,1
30546,3095,卡迪,1
30566,4354,可爱可,1
30567,3510,BURBERRY,1
30568,3510,CHLOE,1
30569,3510,Ferragamo,1
30570,3510,GUCCI,1
30571,3510,PRADA,1
30572,3510,菲拉格慕,1
30586,4355,南孚,1
30587,1013,埃森客,1
30588,1013,创见,1
30589,1013,东芝,1
30590,4207,Adidas,1
30591,4207,adidas阿迪达斯,1
30592,4207,阿迪达斯,1
30593,4207,耐克,1
30601,4357,戴尔,1
30602,4358,天赋美素,1
30631,4359,通用,1
30632,4359,通用（GE）,1
30637,2541,爱可视,1
30638,2541,明基,1
30639,2541,通用,1
30640,2541,通用（GE）,1
30641,1407,家能,1
30642,1407,联和,1
30643,1407,米修斯,1
30644,1407,庆展,1
30662,1356,CanadaLITTER,1
30663,1356,顽皮,1
30664,1356,卫塔卡夫,1
30668,4124,金隆兴,1
30669,4263,Jeway/晶威利,1
30670,2925,AMASON/艾茉森,1
30671,2925,Flanger/弗兰格,1
30672,2925,jervis/杰维斯,1
30673,2925,XINGHAI/星海,1
30674,2925,爱尔科,1
30675,2925,飞雁,1
30676,2925,金杯,1
30677,2925,美科,1
30678,2925,妙事多,1
30679,2925,奇美,1
30680,2925,小天使,1
30681,2925,新概念,1
30682,2925,星斗,1
30683,2925,雅马哈,1
30684,904,Hello Kitty,1
30685,904,TOMY,1
30686,904,Zibits/赛比特机器人,1
30687,904,巴布,1
30688,904,多美,1
30689,904,高米迪,1
30690,904,凯利特,1
30691,904,赛贝,1
30692,904,森贝儿,1
30693,904,托马斯,1
30701,4366,東格,1
30702,4367,東格,1
30733,4340,innos,1
30734,4369,加减生活,1
30751,2453,TEAC,1
30752,2453,飞利浦,1
30753,2453,山水,1
30849,2410,联创,1
30850,2410,拓扑,1
30851,2410,拓朴,1
30852,4373,KSTAR/凯欣达,1
30853,4373,凯欣达,1
30857,4374,花园宝宝,1
30858,4374,智器,1
30859,4375,大益,1
30860,4376,JBL,1
30861,4377,Aprolink,1
30862,4378,Transshow/权尚,1
30901,4075,JBL,1
30902,4075,哈曼卡顿,1
30904,4356,河马,1
30905,4356,雅士,1
30906,1202,河马,1
30907,1202,雅士,1
30908,4299,爱得姬,1
30909,1170,POLO VILLAE,1
30910,1170,保罗威特,1
30939,1325,爱斯克,1
30940,1325,禾祺,1
30941,1325,砂美特,1
31042,1166,Blomberg泊客行者,1
31043,1166,泊客行者,1
31066,4389,惠康,1
31067,3984,TakeFans/奇克摩克,1
31068,3984,奇克摩克,1
31071,1515,都彭,1
31072,1515,法国都彭,1
31073,4390,laharpower/原泥动力,1
31123,1040,宾果,1
31124,1751,花花公子,1
31125,1751,火凤,1
31126,1751,金石工坊,1
31127,1751,乐本,1
31128,1751,梦特娇,1
31129,1751,木木好玩,1
31130,1751,皮尔卡丹,1
31143,1022,冲击波,1
31154,4391,Ibanez/依班娜,1
31155,4391,SQUIER/思奎尔,1
31156,4391,雅马哈,1
31157,2095,TCL ,1
31158,2095,乐华,1
31176,2487,PopCap,1
31177,2487,花园宝宝,1
31178,2487,喜羊羊与灰太狼,1
31179,2487,植物大战僵尸,1
31182,1039,三诺,1
31189,4380,大益,1
31190,3483,菊康,1
31192,2408,华硕,1
31196,2275,Paul Sapin/保罗萨班,1
31197,2275,波尔多波亚克古堡,1
31198,2275,凡塞古堡,1
31199,2275,酒之吻,1
31200,2275,凯撒,1
31201,2275,酷都纽,1
31202,2275,罗汤蒂克,1
31203,2275,塞隆堡,1
31204,2275,图恰古堡,1
31205,4333,乡村果园,1
31206,4230,Uncommon,1
31207,4231,colabox,1
31208,1502,宝泉,1
31209,1502,宝泉岭,1
31210,1502,北纯,1
31211,1502,北大荒,1
31212,1502,北大荒绿野,1
31213,1502,地佰益,1
31214,1502,加一,1
31215,1502,龙王,1
31216,1502,绿辰,1
31217,1502,亲民,1
31218,1502,森骄,1
31219,1502,鹰鹿,1
31221,4209,爱尔氏,1
31257,4335,英锋,1
31258,4335,英斯特,1
31259,3212,缔杰,1
31261,4396,美帝亚,1
31262,3677,海联达,1
31264,1998,飞鱼星,1
31282,2002,色卡司,1
31283,1971,百卓,1
31284,2003,艾泰,1
31285,2016,群晖,1
31286,1978,亿通,1
31287,1983,华美,1
31288,1673,白金酒,1
31289,1673,半岛小渔村,1
31290,1673,东方亮,1
31291,1673,福瑞果园,1
31292,1673,高顿,1
31293,1673,古胶坊,1
31294,1673,汉刘邦,1
31295,1673,鹤王,1
31296,1673,晋奥华,1
31297,1673,京师维康,1
31298,1673,爵味,1
31299,1673,凯灵,1
31300,1673,秦氏,1
31301,1673,情浓浓,1
31302,1673,曲记,1
31303,1673,通灵,1
31304,1673,威壮,1
31305,1673,延虎,1
31306,1673,益田,1
31307,1673,永和豆浆,1
31308,1673,智灵,1
31309,1673,中信,1
31486,3278,点金石,1
31487,3278,金光,1
31488,3278,金旗舰,1
31489,3278,清风,1
31490,4397,施乐,1
31491,1825,KACOO,1
31492,1825,舒氏,1
31493,1825,塔塔,1
31494,1825,易简,1
31495,837,科奈信(cannice),1
31496,2613,ROYALTY/悠品阳光,1
31497,2613,艾彼伦,1
31498,2613,奥尼,1
31499,2613,山水,1
31536,4398,魔法呱呱,1
31537,4398,语音精灵,1
31539,1431,耐洁,1
31540,4193,霍尼韦尔,1
31541,1287,MARMOT,1
31542,1287,scaler,1
31543,1260,LP,1
31544,1260,艾迪宝,1
31545,1260,黑貂,1
31546,1260,普飞,1
31547,1260,水精,1
31548,1799,大企鹅,1
31549,1799,帝企鹅,1
31609,4256,惠威,1
31616,4111,修正,1
31617,2437,波士顿,1
31618,2437,马兰士,1
31619,2437,天龙,1
31663,4382,IJARL,1
31664,4402,方氏锡艺,1
31665,4401,MARMOT,1
31666,4185,北京同仁堂,1
31667,4185,同仁堂,1
31670,1237,柏屋,1
31671,1237,时代舞一,1
31673,876,sophie,1
31674,876,阿普丽佳,1
31675,876,安思培,1
31676,876,抱抱熊,1
31677,876,葛莱,1
31678,876,花王,1
31679,876,康迪克,1
31680,876,蓝贝,1
31681,876,乐高,1
31682,876,乐扣乐扣,1
31683,876,利其尔,1
31684,876,美绽放,1
31685,876,培乐多,1
31686,876,琪贝斯,1
31687,876,亲亲我的脸,1
31688,876,全因爱,1
31689,876,我的凯瑞,1
31690,876,香蕉宝宝,1
31691,876,智高,1
31692,876,竹音,1
31693,448,ZENS,1
31694,4403,精益,1
31697,4404,松下,1
31737,3536,EIGHT,1
31738,3536,LEVEL8,1
31739,3536,Sparter,1
31740,3536,SWISSMOBILITY,1
31741,3536,瑞士军刀威戈,1
31750,2498,TOTOLINK,1
31755,4407,新可安,1
31775,2607,伊卡蓓尔,1
31776,3550,考克,1
31777,2787,AFP,1
31778,2787,丛林,1
31779,2787,福来恩,1
31780,2787,富美内特,1
31781,2787,哈根,1
31782,2787,金字塔,1
31783,2787,牧师金典,1
31784,2787,纽迪旺,1
31785,2787,犬心保,1
31786,2787,淘气猫,1
31787,2787,天然一膳,1
31791,4408,富可视,1
31792,4410,科德士,1
31911,2313,滴露,1
31912,2313,杜蕾斯,1
31913,2313,亮碟,1
31914,2313,泰迪,1
31915,2313,薇婷,1
31916,2313,渍无踪,1
31919,4275,易美逊,1
31920,3783,Stiefel/施泰福,1
31921,882,阿颖,1
31922,882,百得惠,1
31923,882,火半,1
31924,882,金箍棒,1
31925,882,科德士,1
31926,882,咪咪,1
31927,882,琪贝斯,1
31928,882,清华力合,1
31929,882,如宝,1
31930,882,伊诗比蒂,1
31931,882,婴姿坊,1
31932,882,呦呦,1
31933,2610,阿麦斯,1
31934,2610,百乐可,1
31935,2610,宝奴咪,1
31936,2610,蓓恩,1
31937,2610,彼得,1
31938,2610,冰力克,1
31939,2610,法克,1
31940,2610,富味,1
31941,2610,捷堡,1
31942,2610,卡布莱妮,1
31943,2610,罗宾逊,1
31944,2610,麦丹尼,1
31945,2610,慕尼黑1887,1
31946,2610,尼可莉,1
31947,2610,诺德,1
31948,2610,乔杰克,1
31949,2610,赛乐,1
31950,2610,斯蒂芬布朗,1
31951,2610,维鲜牌,1
31952,2610,秀逗,1
31953,2610,英贝克,1
31954,3608,DR.MORITA/森田药妆,1
31964,4365,淘路客,1
31970,4413,华为,1
31971,4414,华为,1
31972,872,汤美天地,1
31976,1524,DEGUSTE/德古斯特,1
31977,1524,肯爱,1
31978,1524,圣霞多,1
31979,1524,田园乐,1
32117,4416,Hello Kitty,1
32118,3641,GARNIER,1
32119,3641,金蔻,1
32120,3641,京润珍珠,1
32121,3641,卡诗,1
32122,3641,老中医,1
32123,3641,美宝莲,1
32124,3641,美丽加芬,1
32125,3641,美奇丝,1
32126,3641,欧莱雅,1
32127,3641,施华蔻,1
32128,3641,施华蔻（进口）,1
32129,3641,丝蕴,1
32131,4253,戴尔,1
32136,3487,奔图,1
32163,4420,LA BAGAGERIE,1
32169,3882,宝裕合,1
32219,1461,多喜爱,1
32221,3466,BALENCIAGA,1
32222,3466,BALLY,1
32223,3466,BOTTEGA VENETA,1
32224,3466,BURBERRY,1
32225,3466,COACH,1
32226,3466,Dolce&Gabbana,1
32227,3466,FENDI,1
32228,3466,Ferragamo,1
32229,3466,GUCCI,1
32230,3466,KATE SPADE,1
32231,3466,LANCEL,1
32232,3466,LONGCHAMP,1
32233,3466,MARC JACOBS,1
32234,3466,MULBERRY,1
32235,3466,PRADA,1
32236,3466,TUMI,1
32237,3466,杜嘉班纳,1
32238,3466,珑骧,1
32239,3466,普拉达,1
32274,3883,生活诚品,1
32282,4399,五谷道场,1
32283,4412,五谷道场,1
32284,4395,好莱奴,1
32340,4387,悦尚城,1
32341,4424,海尔,1
32342,4425,宏碁,1
32343,4425,宏碁（acer）,1
32344,4423,好莱奴,1
32352,4147,3A,1
32353,4147,555,1
32354,4147,Bicycle,1
32355,4147,UB,1
32356,4147,宾王,1
32357,4147,大家乐,1
32358,4147,单车,1
32359,4147,国高,1
32360,4147,海夫,1
32361,4147,蜜蜂,1
32362,4147,诺金,1
32363,4147,拍得丽,1
32364,4147,拍里奥,1
32365,4147,奇比乐,1
32366,4147,奇点,1
32367,4147,三强,1
32368,4147,双鹰,1
32369,4147,双鱼,1
32370,4147,萬盛逹,1
32371,4147,维康,1
32372,4147,无极,1
32373,4147,亚萨卡,1
32374,4147,姚记,1
32375,4147,伊贝尔,1
32376,4147,御康,1
32377,4147,御雅,1
32378,4147,云子,1
32379,4215,X智慧生活,1
32380,4427,樱花,1
32421,4429,普克,1
32422,4142,极睿,1
32423,4400,Homix,1
32424,4430,JBL,1
32439,4431,三星,1
32441,4208,铭天,1
32442,4212,铭天,1
32443,4433,SANSEGAL/山涉谷,1
32444,4245,宾得,1
32445,4245,雷盟,1
32446,4245,腾龙,1
32465,3796,太太,1
32466,3796,鹰牌,1
32586,106,BOTTEGA VENETA,1
32587,106,Chanel 香奈儿 ,1
32588,106,COACH,1
32589,106,FENDI,1
32590,106,GUESS,1
32591,106,LV,1
32592,106,Marie claire,1
32593,106,盖尔斯,1
32594,106,光,1
32595,106,嘉人,1
32596,106,橘滋,1
32597,106,可尼尔,1
32598,106,寇兹,1
32599,106,蔻驰,1
32600,106,路易·威登,1
32601,106,施华洛世奇,1
32602,106,天使与恶魔,1
32603,1164,BOTTEGA VENETA,1
32604,1164,Chanel 香奈儿 ,1
32605,1164,COACH,1
32606,1164,FENDI,1
32607,1164,GUESS,1
32608,1164,LV,1
32609,1164,Marie claire,1
32610,1164,盖尔斯,1
32611,1164,光,1
32612,1164,嘉人,1
32613,1164,橘滋,1
32614,1164,可尼尔,1
32615,1164,寇兹,1
32616,1164,蔻驰,1
32617,1164,路易·威登,1
32618,1164,施华洛世奇,1
32619,1164,天使与恶魔,1
32676,4385,琪贝斯,1
32677,1256,凯乐石,1
32678,1256,沃德,1
32681,3819,KOPIKO/可比可,1
32682,3819,爱时乐,1
32683,3819,皇冠,1
32684,3819,永辉,1
32692,4436,万和,1
32693,4437,万和,1
32699,4438,爱屋氏,1
32700,4438,滨柔,1
32725,4439,万和,1
32726,3746,和源洋,1
32817,4440,美奇扭蛋,1
32821,841,魅惑,1
32823,1221,世达,1
32824,1221,世达star,1
32826,1257,威尔胜,1
32879,2576,aardman,1
32888,1163,Apro,1
32889,1163,AQ,1
32890,1163,NIKE,1
32891,1163,耐克,1
32892,1163,锐搏,1
32893,1163,司徕特,1
32894,1163,塔巴塔,1
32905,3997,玛姬儿,1
32906,3997,狮王,1
32907,3997,喜得,1
32908,3997,昭贵,1
32911,4233,REMAX/睿量,1
32912,4233,中兴,1
32913,1147,REMAX/睿量,1
32914,1147,中兴,1
32966,3630,GatoNegro/黑猫,1
32967,3630,Los Vascos/巴斯克,1
32968,3630,保斯达,1
32969,3630,长城,1
32970,3630,格兰杰,1
32971,3630,红星,1
32972,3630,剑南春,1
32973,3630,郎酒,1
32974,3630,六和液,1
32975,3630,麦卡伦,1
32976,3630,牛栏山,1
32977,3630,威雀,1
32978,3630,文君,1
32979,3630,轩尼诗,1
32980,3630,尊尼获加,1
32982,4012,BABISIL/贝儿欣,1
32997,4447,希捷,1
33015,1916,3M,1
33018,3300,Jawbone,1
33019,3300,捷波朗,1
33020,3300,名人,1
33021,3300,欧沙克,1
33022,4449,中国联通,1
33023,4451,POLAR,1
33024,4451,博浩通,1
33025,4451,博能,1
33026,45,Blue DREAM/蓝梦,1
33027,45,飞毛腿,1
33028,4450,JUJU,1
33029,4450,求姿,1
33030,4450,求姿欧曼诗,1
33050,3469,BREUNING,1
33051,3469,CK,1
33052,3469,CK Calvin Klein,1
33053,3469,COACH,1
33054,3469,MY FASHION DESIGN,1
33055,3469,NOMINATION 诺美娜,1
33206,1604,巴巴罗莎,1
33207,1604,百易特,1
33208,1604,好宜佳,1
33209,1604,恒瑞,1
33210,1604,佳能,1
33211,1604,甲醛宝,1
33212,1604,兰康保,1
33213,1604,绿之源,1
33214,1604,美国HOWARD,1
33215,1604,纳川,1
33216,1604,侨波,1
33217,1604,清润,1
33218,1604,确感灵,1
33219,1604,文博,1
33220,4265,鸿丰,1
33221,2889,苹果,1
33222,2889,优派,1
33375,4454,苹果,1
33467,885,JJ SHOW,1
33468,885,LG,1
33469,885,宝宝金水,1
33470,885,贝清,1
33471,885,川西,1
33472,885,风语,1
33473,885,花王,1
33474,885,皇室,1
33475,885,康婴健,1
33476,885,美丽健,1
33477,885,屁屁乐,1
33478,885,亲亲我,1
33479,885,润本,1
33480,885,十月天使,1
33481,885,婴唯爱,1
33482,885,运宝,1
33586,3880,美之高,1
33587,883,爱的营养大师,1
33588,883,爱护,1
33589,883,爱姬玛琳,1
33590,883,爱托,1
33591,883,宝比珊,1
33592,883,保宁,1
33593,883,迪士尼,1
33594,883,顶呱呱,1
33595,883,金盾,1
33596,883,金盾康馨,1
33597,883,金盾婴宝,1
33598,883,康馨儿,1
33599,883,欧润芙,1
33600,883,帕玛氏,1
33601,883,普兰昵,1
33602,883,首儿,1
33603,883,维蕾德,1
33604,4452,豫光白银,1
33605,2888,PADO/半岛铁盒,1
33606,2888,爱国者,1
33607,2431,PADO/半岛铁盒,1
33608,2431,爱国者,1
33609,4459,爱姬玛琳,1
33629,3321,金翔,1
33630,1618,贝拉,1
33631,1618,黑玫瑰,1
33632,1618,红叶,1
33633,3723,富士施乐,1
33634,4455,Zippo,1
33635,4455,芝宝,1
33636,864,爱得利,1
33637,864,宝贝可可丽,1
33638,864,梵纪喜,1
33639,864,康贝,1
33640,864,力米特,1
33641,864,丽宝健,1
33642,864,舒氏,1
33643,864,塔塔,1
33644,864,喜凯,1
33645,864,小白熊,1
33646,864,阳光儿童,1
33647,864,阳光男孩,1
33648,864,易简,1
33651,3151,车仆,1
33652,3151,金鹰,1
33701,3577,Denti,1
33702,3577,mamiai,1
33703,3577,U-ZA,1
33704,3577,丹碧,1
33705,3577,皇儿梦,1
33706,3577,莎卡,1
33707,2493,Denti,1
33708,2493,mamiai,1
33709,2493,U-ZA,1
33710,2493,丹碧,1
33711,2493,皇儿梦,1
33712,2493,莎卡,1
33716,3860,贝臻家,1
33763,1987,飞利浦,1
33764,1987,赛杰,1
33883,2296,B&G,1
33884,2296,安东尼世家,1
33885,2296,宝文,1
33886,2296,奔翠,1
33887,2296,布达民,1
33888,2296,德宝,1
33889,2296,卡沙娜凯耶,1
33890,2296,莱礼士,1
33891,2296,路易王妃,1
33892,2296,帕拉西奥斯,1
33893,2296,沙龙帝皇,1
33894,2296,圣克里斯蒂娜,1
33895,2296,天朗,1
33896,2296,云迪海斯,1
33903,3973,明基,1
33904,4453,vosxl,1
33905,4463,道芬,1
33906,3895,Woowi/吾爱,1
33907,4411,欧魔太克,1
33908,3635,欧魔太克,1
33909,2896,欧魔太克,1
33916,1898,纽曼,1
33974,4428,海森梅尔,1
33999,4406,巴法络,1
34003,2910,povit/普为特,1
34013,4469,智强,1
34014,1304,NHYD/宁弘,1
34015,1304,英发,1
34032,4471,捷波朗,1
34041,4475,爱思特,1
34042,4476,千威,1
34043,4479,丸美,1
34044,1609,乡特,1
34045,1609,孝仁,1
34093,4483,欧瑞园,1
34217,3501,CK,1
34218,3501,COACH,1
34219,3501,FENDI,1
34220,3501,Ferragamo,1
34221,3501,菲拉格慕,1
34222,3501,雷朋,1
34230,2419,瑞达,1
34233,54,TEK,1
34234,54,科沃斯,1
34431,4481,翔升,1
34463,151,深飞,1
34464,151,胜音,1
34465,151,羽博,1
34567,2601,Mirabell/米拉贝尔,1
34568,2601,Ritter Sport/瑞特斯波德,1
34569,2601,爱顿博格,1
34570,2601,白丽人,1
34571,2601,丹慕,1
34572,2601,迪克多,1
34573,2601,愤怒的小鸟,1
34574,2601,卡奇,1
34575,2601,妙卡,1
34576,2601,施多客,1
34577,2601,万恩利,1
34578,2601,夏威夷豪时特,1
34579,2601,茱莉斯,1
34580,3615,Zephone/泽丰,1
34581,3615,凯思智品,1
34582,4486,SIGHTRON,1
34583,4486,肯高,1
34584,4486,美国赛特,1
34585,4486,竖力,1
34586,4486,图丽,1
34591,2533,浦科特,1
34592,2347,你滋美得,1
34599,4489,格力,1
34610,3423,精工,1
34611,3423,卡地亚,1
34612,3423,浪琴,1
34613,3423,梅花,1
34614,3423,美度,1
34615,3423,欧米茄,1
34616,3423,天梭,1
34617,3423,英纳格,1
34618,4492,Microflash/微闪,1
34658,2436,iroha,1
34659,2436,SOD,1
34660,2436,TENGA,1
34663,3814,康乐宝fangxin konrapo,1
34664,3814,育之宝hemtrue,1
34671,3026,TRUEFEEL/真感觉,1
34672,3026,阿帕奇,1
34673,3026,倍力乐,1
34684,3123,LYSI/丽喜,1
34685,3123,倍顿,1
34686,3123,维达贝爱多,1
34729,3674,GARNIER,1
34730,3674,RECIPEO/兰皙欧,1
34731,3674,SEIKISHO/清肌晶,1
34732,3674,ZA,1
34733,3674,艾文莉,1
34734,3674,巴黎欧莱雅,1
34735,3674,贝缔雅,1
34736,3674,泊美,1
34737,3674,纯肌粹,1
34738,3674,高丝,1
34739,3674,高丝Kose,1
34740,3674,海洋传说,1
34741,3674,姬芮,1
34742,3674,卡尼尔,1
34743,3674,卡尼尔Garnier,1
34744,3674,卡诗,1
34745,3674,蔻诗弥,1
34746,3674,莱菲,1
34747,3674,老中医,1
34748,3674,美宝莲,1
34749,3674,美即,1
34750,3674,美奇丝,1
34751,3674,娜蔻,1
34752,3674,欧莱雅,1
34753,3674,润肌精,1
34754,3674,施华蔻,1
34755,3674,雪肌精,1
34756,3674,怡丽丝尔,1
34757,3674,悠莱,1
34758,3674,资生堂,1
34822,3640,PAISANO/百莎诺,1
34823,3640,圣安东尼,1
34824,3640,伊莎贝尔,1
34825,104,Amber/恩博,1
34826,104,Juan·valdez/胡安·帝滋,1
34827,104,swede,1
34828,104,SweetSecret,1
34829,104,宝锡兰,1
34830,104,卞氏,1
34831,104,冈本,1
34832,104,海岸,1
34833,104,红阳神露,1
34834,104,花花公子,1
34835,104,可莱纳,1
34836,104,玛卡多,1
34837,104,曼宁,1
34838,104,诺丝,1
34839,104,瑞春,1
34840,104,时乐福,1
34841,104,甜秘密,1
34842,104,优客仕,1
34886,964,班德,1
34888,2485,Disney迪士尼,1
34889,2485,长沙长亿,1
34890,2485,迪士尼,1
34891,2485,迪斯尼,1
34896,816,momogirl,1
34897,816,柏弗利,1
34898,816,冬己,1
34899,816,浣熊卡拉,1
34900,816,卡拉羊,1
34901,816,立特希泊,1
34909,4394,易美逊（ENVISION）,1
34922,4371,玖久,1
34923,4371,玖久丝绸,1
34924,2949,SIV,1
34925,2949,德赛,1
34926,2949,德赛西威,1
34927,2949,路特仕,1
34928,2949,泰瑞视,1
34929,2949,天派,1
34930,2949,铁将军,1
34941,4495,NEC ,1
34970,4344,宇森,1
34972,539,飞利浦,1
