id,userId,roleId,yn,createTime,updateTime
32880,3091,666,1,2012-11-29 11:31:11.140,NULL
32881,3091,667,1,2012-11-29 11:31:11.140,NULL
32882,3091,668,1,2012-11-29 11:31:11.140,NULL
32883,3091,669,1,2012-11-29 11:31:11.140,NULL
32884,3091,670,1,2012-11-29 11:31:11.140,NULL
32885,3091,671,1,2012-11-29 11:31:11.140,NULL
32886,3091,672,1,2012-11-29 11:31:11.140,NULL
32887,3091,673,1,2012-11-29 11:31:11.140,NULL
32888,3091,674,1,2012-11-29 11:31:11.140,NULL
32889,3091,675,1,2012-11-29 11:31:11.140,NULL
32890,3091,676,1,2012-11-29 11:31:11.140,NULL
32891,3091,677,1,2012-11-29 11:31:11.140,NULL
32892,3091,679,1,2012-11-29 11:31:11.140,NULL
32893,3091,748,1,2012-11-29 11:31:11.140,NULL
32894,3091,680,1,2012-11-29 11:31:11.140,NULL
32895,3091,681,1,2012-11-29 11:31:11.140,NULL
32896,3091,682,1,2012-11-29 11:31:11.140,NULL
32897,3091,1110,1,2012-11-29 11:31:11.140,NULL
32898,3091,683,1,2012-11-29 11:31:11.140,NULL
32899,3091,1145,1,2012-11-29 11:31:11.140,NULL
32900,3091,2915,1,2012-11-29 11:31:11.140,NULL
32901,3091,685,1,2012-11-29 11:31:11.140,NULL
32902,3091,686,1,2012-11-29 11:31:11.140,NULL
32903,3091,1121,1,2012-11-29 11:31:11.140,NULL
32904,3091,687,1,2012-11-29 11:31:11.140,NULL
32905,3091,688,1,2012-11-29 11:31:11.140,NULL
32906,3091,1111,1,2012-11-29 11:31:11.140,NULL
32907,3091,689,1,2012-11-29 11:31:11.140,NULL
32908,3091,690,1,2012-11-29 11:31:11.140,NULL
32909,3091,1126,1,2012-11-29 11:31:11.140,NULL
32910,3091,691,1,2012-11-29 11:31:11.140,NULL
32911,3091,692,1,2012-11-29 11:31:11.140,NULL
32912,3091,693,1,2012-11-29 11:31:11.140,NULL
32913,3091,695,1,2012-11-29 11:31:11.140,NULL
32914,3091,696,1,2012-11-29 11:31:11.140,NULL
32915,3091,698,1,2012-11-29 11:31:11.143,NULL
32916,3091,699,1,2012-11-29 11:31:11.143,NULL
32917,3091,749,1,2012-11-29 11:31:11.143,NULL
32918,3091,700,1,2012-11-29 11:31:11.143,NULL
32919,3091,702,1,2012-11-29 11:31:11.143,NULL
32920,3091,704,1,2012-11-29 11:31:11.143,NULL
32921,3091,706,1,2012-11-29 11:31:11.143,NULL
32922,3091,707,1,2012-11-29 11:31:11.143,NULL
32923,3091,1109,1,2012-11-29 11:31:11.143,NULL
32924,3091,709,1,2012-11-29 11:31:11.143,NULL
32925,3091,711,1,2012-11-29 11:31:11.143,NULL
32926,3091,714,1,2012-11-29 11:31:11.143,NULL
32927,3091,715,1,2012-11-29 11:31:11.143,NULL
32928,3091,716,1,2012-11-29 11:31:11.143,NULL
32929,3091,717,1,2012-11-29 11:31:11.143,NULL
32930,3091,718,1,2012-11-29 11:31:11.143,NULL
32931,3091,719,1,2012-11-29 11:31:11.143,NULL
32932,3091,720,1,2012-11-29 11:31:11.143,NULL
32933,3091,721,1,2012-11-29 11:31:11.143,NULL
32934,3091,722,1,2012-11-29 11:31:11.143,NULL
32935,3091,723,1,2012-11-29 11:31:11.143,NULL
32936,3091,724,1,2012-11-29 11:31:11.143,NULL
32937,3091,743,1,2012-11-29 11:31:11.143,NULL
32938,3091,744,1,2012-11-29 11:31:11.143,NULL
32939,3091,3190,1,2012-11-29 11:31:11.143,NULL
32940,3091,747,1,2012-11-29 11:31:11.143,NULL
32941,3091,2563,1,2012-11-29 11:31:11.143,NULL
32942,3091,738,1,2012-11-29 11:31:11.143,NULL
32943,3091,737,1,2012-11-29 11:31:11.143,NULL
32944,3091,736,1,2012-11-29 11:31:11.143,NULL
32945,3091,2723,1,2012-11-29 11:31:11.143,NULL
32946,3091,2742,1,2012-11-29 11:31:11.143,NULL
32947,3091,741,1,2012-11-29 11:31:11.143,NULL
32948,3091,735,1,2012-11-29 11:31:11.143,NULL
32949,3091,2521,1,2012-11-29 11:31:11.143,NULL
32950,3091,732,1,2012-11-29 11:31:11.143,NULL
32951,3091,731,1,2012-11-29 11:31:11.143,NULL
32952,3091,729,1,2012-11-29 11:31:11.143,NULL
32953,3091,728,1,2012-11-29 11:31:11.143,NULL
32954,3091,727,1,2012-11-29 11:31:11.143,NULL
32955,3091,726,1,2012-11-29 11:31:11.143,NULL
32956,3091,840,1,2012-11-29 11:31:11.143,NULL
32957,3091,841,1,2012-11-29 11:31:11.143,NULL
32958,3091,842,1,2012-11-29 11:31:11.143,NULL
32959,3091,843,1,2012-11-29 11:31:11.143,NULL
32960,3091,844,1,2012-11-29 11:31:11.143,NULL
32961,3091,846,1,2012-11-29 11:31:11.143,NULL
32962,3091,847,1,2012-11-29 11:31:11.143,NULL
32963,3091,848,1,2012-11-29 11:31:11.143,NULL
32964,3091,849,1,2012-11-29 11:31:11.143,NULL
32965,3091,850,1,2012-11-29 11:31:11.143,NULL
32966,3091,851,1,2012-11-29 11:31:11.143,NULL
32967,3091,852,1,2012-11-29 11:31:11.143,NULL
32968,3091,853,1,2012-11-29 11:31:11.143,NULL
32969,3091,855,1,2012-11-29 11:31:11.143,NULL
32970,3091,837,1,2012-11-29 11:31:11.143,NULL
32971,3091,1043,1,2012-11-29 11:31:11.143,NULL
32972,3091,839,1,2012-11-29 11:31:11.143,NULL
32973,3091,3110,1,2012-11-29 11:31:11.143,NULL
32974,3091,2731,1,2012-11-29 11:31:11.143,NULL
32975,3091,958,1,2012-11-29 11:31:11.143,NULL
32976,3091,964,1,2012-11-29 11:31:11.143,NULL
32977,3091,957,1,2012-11-29 11:31:11.143,NULL
32978,3091,952,1,2012-11-29 11:31:11.143,NULL
32979,3091,954,1,2012-11-29 11:31:11.143,NULL
32980,3091,955,1,2012-11-29 11:31:11.143,NULL
32981,3091,1155,1,2012-11-29 11:31:11.147,NULL
32982,3091,1193,1,2012-11-29 11:31:11.147,NULL
32983,3091,1184,1,2012-11-29 11:31:11.147,NULL
32984,3091,1208,1,2012-11-29 11:31:11.147,NULL
32985,3091,1417,1,2012-11-29 11:31:11.147,NULL
32986,3091,1171,1,2012-11-29 11:31:11.147,NULL
32987,3091,1404,1,2012-11-29 11:31:11.147,NULL
32988,3091,1202,1,2012-11-29 11:31:11.147,NULL
32989,3091,1162,1,2012-11-29 11:31:11.147,NULL
32990,3091,1173,1,2012-11-29 11:31:11.147,NULL
32991,3091,1169,1,2012-11-29 11:31:11.147,NULL
32992,3091,1598,1,2012-11-29 11:31:11.147,NULL
32993,3091,1492,1,2012-11-29 11:31:11.147,NULL
32994,3091,1446,1,2012-11-29 11:31:11.147,NULL
32995,3091,1484,1,2012-11-29 11:31:11.147,NULL
32996,3091,1272,1,2012-11-29 11:31:11.147,NULL
32997,3091,1788,1,2012-11-29 11:31:11.147,NULL
32998,3091,1410,1,2012-11-29 11:31:11.147,NULL
32999,3091,1166,1,2012-11-29 11:31:11.147,NULL
33000,3091,1112,1,2012-11-29 11:31:11.147,NULL
33001,3091,1183,1,2012-11-29 11:31:11.147,NULL
33002,3091,1407,1,2012-11-29 11:31:11.147,NULL
33003,3091,1590,1,2012-11-29 11:31:11.147,NULL
33004,3091,1321,1,2012-11-29 11:31:11.147,NULL
33005,3091,2417,1,2012-11-29 11:31:11.147,NULL
33006,3091,1178,1,2012-11-29 11:31:11.147,NULL
33007,3091,1394,1,2012-11-29 11:31:11.147,NULL
33008,3091,1403,1,2012-11-29 11:31:11.147,NULL
33009,3091,1276,1,2012-11-29 11:31:11.147,NULL
33010,3091,1206,1,2012-11-29 11:31:11.147,NULL
33011,3091,1723,1,2012-11-29 11:31:11.147,NULL
33012,3091,1463,1,2012-11-29 11:31:11.147,NULL
33013,3091,1229,1,2012-11-29 11:31:11.147,NULL
33014,3091,1230,1,2012-11-29 11:31:11.147,NULL
33015,3091,1297,1,2012-11-29 11:31:11.147,NULL
33016,3091,1564,1,2012-11-29 11:31:11.147,NULL
33017,3091,1467,1,2012-11-29 11:31:11.147,NULL
33018,3091,1642,1,2012-11-29 11:31:11.147,NULL
33019,3091,1238,1,2012-11-29 11:31:11.147,NULL
33020,3091,1768,1,2012-11-29 11:31:11.147,NULL
33021,3091,1153,1,2012-11-29 11:31:11.147,NULL
33022,3091,1778,1,2012-11-29 11:31:11.147,NULL
33023,3091,1203,1,2012-11-29 11:31:11.147,NULL
33024,3091,1192,1,2012-11-29 11:31:11.147,NULL
33025,3091,1160,1,2012-11-29 11:31:11.147,NULL
33026,3091,1802,1,2012-11-29 11:31:11.147,NULL
33027,3091,1220,1,2012-11-29 11:31:11.147,NULL
33028,3091,1291,1,2012-11-29 11:31:11.147,NULL
33029,3091,1241,1,2012-11-29 11:31:11.147,NULL
33030,3091,1181,1,2012-11-29 11:31:11.147,NULL
33031,3091,2029,1,2012-11-29 11:31:11.147,NULL
33032,3091,1156,1,2012-11-29 11:31:11.147,NULL
33033,3091,1487,1,2012-11-29 11:31:11.147,NULL
33034,3091,1748,1,2012-11-29 11:31:11.147,NULL
33035,3091,1533,1,2012-11-29 11:31:11.147,NULL
33036,3091,1322,1,2012-11-29 11:31:11.147,NULL
33037,3091,1172,1,2012-11-29 11:31:11.147,NULL
33038,3091,1600,1,2012-11-29 11:31:11.147,NULL
33039,3091,1455,1,2012-11-29 11:31:11.147,NULL
33040,3091,1462,1,2012-11-29 11:31:11.147,NULL
33041,3091,1606,1,2012-11-29 11:31:11.147,NULL
33042,3091,1475,1,2012-11-29 11:31:11.147,NULL
33043,3091,1751,1,2012-11-29 11:31:11.147,NULL
33044,3091,1170,1,2012-11-29 11:31:11.150,NULL
33045,3091,2390,1,2012-11-29 11:31:11.150,NULL
33046,3091,1201,1,2012-11-29 11:31:11.150,NULL
33047,3091,1728,1,2012-11-29 11:31:11.150,NULL
33048,3091,1633,1,2012-11-29 11:31:11.150,NULL
33049,3091,1738,1,2012-11-29 11:31:11.150,NULL
33050,3091,1409,1,2012-11-29 11:31:11.150,NULL
33051,3091,1448,1,2012-11-29 11:31:11.150,NULL
33052,3091,1288,1,2012-11-29 11:31:11.150,NULL
33053,3091,1260,1,2012-11-29 11:31:11.150,NULL
33054,3091,1386,1,2012-11-29 11:31:11.150,NULL
33055,3091,1759,1,2012-11-29 11:31:11.150,NULL
33056,3091,1552,1,2012-11-29 11:31:11.150,NULL
33057,3091,1502,1,2012-11-29 11:31:11.150,NULL
33058,3091,1428,1,2012-11-29 11:31:11.150,NULL
33059,3091,1511,1,2012-11-29 11:31:11.150,NULL
33060,3091,1743,1,2012-11-29 11:31:11.150,NULL
33061,3091,1306,1,2012-11-29 11:31:11.150,NULL
33062,3091,1204,1,2012-11-29 11:31:11.150,NULL
33063,3091,1661,1,2012-11-29 11:31:11.150,NULL
33064,3091,3091,1,2012-11-29 11:31:11.150,NULL
33065,3091,1429,1,2012-11-29 11:31:11.150,NULL
33066,3091,2184,1,2012-11-29 11:31:11.150,NULL
33067,3091,1639,1,2012-11-29 11:31:11.150,NULL
33068,3091,1745,1,2012-11-29 11:31:11.150,NULL
33069,3091,1747,1,2012-11-29 11:31:11.150,NULL
33070,3091,1753,1,2012-11-29 11:31:11.150,NULL
33071,3091,1752,1,2012-11-29 11:31:11.150,NULL
33072,3091,2420,1,2012-11-29 11:31:11.150,NULL
33073,3091,1158,1,2012-11-29 11:31:11.150,NULL
33074,3091,1994,1,2012-11-29 11:31:11.150,NULL
33075,3091,1199,1,2012-11-29 11:31:11.150,NULL
33076,3091,1205,1,2012-11-29 11:31:11.150,NULL
33077,3091,1179,1,2012-11-29 11:31:11.150,NULL
33078,3091,1174,1,2012-11-29 11:31:11.150,NULL
33079,3091,2141,1,2012-11-29 11:31:11.150,NULL
33080,3091,1190,1,2012-11-29 11:31:11.150,NULL
33081,3091,1182,1,2012-11-29 11:31:11.150,NULL
33082,3091,1217,1,2012-11-29 11:31:11.150,NULL
33083,3091,1200,1,2012-11-29 11:31:11.150,NULL
33084,3091,1197,1,2012-11-29 11:31:11.150,NULL
33085,3091,1824,1,2012-11-29 11:31:11.150,NULL
33086,3091,1828,1,2012-11-29 11:31:11.150,NULL
33087,3091,1839,1,2012-11-29 11:31:11.150,NULL
33088,3091,1842,1,2012-11-29 11:31:11.150,NULL
33089,3091,1952,1,2012-11-29 11:31:11.150,NULL
33090,3091,2170,1,2012-11-29 11:31:11.150,NULL
33091,3091,1831,1,2012-11-29 11:31:11.150,NULL
33092,3091,1801,1,2012-11-29 11:31:11.150,NULL
33093,3091,2162,1,2012-11-29 11:31:11.150,NULL
33094,3091,1882,1,2012-11-29 11:31:11.150,NULL
33095,3091,1163,1,2012-11-29 11:31:11.150,NULL
33096,3091,1167,1,2012-11-29 11:31:11.150,NULL
33097,3091,1185,1,2012-11-29 11:31:11.150,NULL
33098,3091,1188,1,2012-11-29 11:31:11.150,NULL
33099,3091,1195,1,2012-11-29 11:31:11.150,NULL
33100,3091,972,1,2012-11-29 11:31:11.150,NULL
33101,3091,973,1,2012-11-29 11:31:11.150,NULL
33102,3091,974,1,2012-11-29 11:31:11.150,NULL
33103,3091,975,1,2012-11-29 11:31:11.150,NULL
33104,3091,976,1,2012-11-29 11:31:11.150,NULL
33105,3091,977,1,2012-11-29 11:31:11.150,NULL
33106,3091,978,1,2012-11-29 11:31:11.150,NULL
33107,3091,979,1,2012-11-29 11:31:11.150,NULL
33108,3091,980,1,2012-11-29 11:31:11.150,NULL
33109,3091,981,1,2012-11-29 11:31:11.150,NULL
33110,3091,1320,1,2012-11-29 11:31:11.150,NULL
33111,3091,982,1,2012-11-29 11:31:11.150,NULL
33112,3091,983,1,2012-11-29 11:31:11.150,NULL
33113,3091,984,1,2012-11-29 11:31:11.150,NULL
33114,3091,985,1,2012-11-29 11:31:11.150,NULL
33115,3091,986,1,2012-11-29 11:31:11.150,NULL
33116,3091,988,1,2012-11-29 11:31:11.150,NULL
33117,3091,989,1,2012-11-29 11:31:11.150,NULL
33118,3091,990,1,2012-11-29 11:31:11.150,NULL
33119,3091,991,1,2012-11-29 11:31:11.150,NULL
33120,3091,992,1,2012-11-29 11:31:11.150,NULL
33121,3091,993,1,2012-11-29 11:31:11.150,NULL
33122,3091,1116,1,2012-11-29 11:31:11.150,NULL
33123,3091,994,1,2012-11-29 11:31:11.150,NULL
33124,3091,995,1,2012-11-29 11:31:11.150,NULL
33125,3091,996,1,2012-11-29 11:31:11.150,NULL
33126,3091,997,1,2012-11-29 11:31:11.150,NULL
33127,3091,998,1,2012-11-29 11:31:11.150,NULL
33128,3091,999,1,2012-11-29 11:31:11.150,NULL
33129,3091,1000,1,2012-11-29 11:31:11.150,NULL
33130,3091,1002,1,2012-11-29 11:31:11.150,NULL
33131,3091,1023,1,2012-11-29 11:31:11.153,NULL
33132,3091,1024,1,2012-11-29 11:31:11.153,NULL
33133,3091,1064,1,2012-11-29 11:31:11.153,NULL
33134,3091,2882,1,2012-11-29 11:31:11.153,NULL
33135,3091,2881,1,2012-11-29 11:31:11.153,NULL
33136,3091,2468,1,2012-11-29 11:31:11.153,NULL
33137,3091,1065,1,2012-11-29 11:31:11.153,NULL
33138,3091,1364,1,2012-11-29 11:31:11.153,NULL
33139,3091,1037,1,2012-11-29 11:31:11.153,NULL
33140,3091,2832,1,2012-11-29 11:31:11.153,NULL
33141,3091,1004,1,2012-11-29 11:31:11.153,NULL
33142,3091,1003,1,2012-11-29 11:31:11.153,NULL
33143,3091,1078,1,2012-11-29 11:31:11.153,NULL
33144,3091,1075,1,2012-11-29 11:31:11.153,NULL
33145,3091,1079,1,2012-11-29 11:31:11.153,NULL
33146,3091,1073,1,2012-11-29 11:31:11.153,NULL
33147,3091,1068,1,2012-11-29 11:31:11.153,NULL
33148,3091,2546,1,2012-11-29 11:31:11.153,NULL
33149,3091,2112,1,2012-11-29 11:31:11.153,NULL
33150,3091,3124,1,2012-11-29 11:31:11.153,NULL
33151,3091,1054,1,2012-11-29 11:31:11.153,NULL
33152,3091,1071,1,2012-11-29 11:31:11.153,NULL
33153,3091,1077,1,2012-11-29 11:31:11.153,NULL
33154,3091,1072,1,2012-11-29 11:31:11.153,NULL
33155,3091,1066,1,2012-11-29 11:31:11.153,NULL
33156,3091,1074,1,2012-11-29 11:31:11.153,NULL
33157,3091,1904,1,2012-11-29 11:31:11.153,NULL
33158,3091,1027,1,2012-11-29 11:31:11.153,NULL
33159,3091,1053,1,2012-11-29 11:31:11.153,NULL
33160,3091,1015,1,2012-11-29 11:31:11.153,NULL
33161,3091,1076,1,2012-11-29 11:31:11.153,NULL
33162,3091,1069,1,2012-11-29 11:31:11.153,NULL
33163,3091,1012,1,2012-11-29 11:31:11.153,NULL
33164,3091,1011,1,2012-11-29 11:31:11.153,NULL
33165,3091,1010,1,2012-11-29 11:31:11.153,NULL
33166,3091,1016,1,2012-11-29 11:31:11.153,NULL
33167,3091,1017,1,2012-11-29 11:31:11.153,NULL
33168,3091,1018,1,2012-11-29 11:31:11.153,NULL
33169,3091,1019,1,2012-11-29 11:31:11.153,NULL
33170,3091,2946,1,2012-11-29 11:31:11.153,NULL
33171,3091,1031,1,2012-11-29 11:31:11.153,NULL
33172,3091,1014,1,2012-11-29 11:31:11.153,NULL
33173,3091,1020,1,2012-11-29 11:31:11.153,NULL
33174,3091,1039,1,2012-11-29 11:31:11.153,NULL
33175,3091,1040,1,2012-11-29 11:31:11.153,NULL
33176,3091,1021,1,2012-11-29 11:31:11.153,NULL
33177,3091,1022,1,2012-11-29 11:31:11.153,NULL
33178,3091,1025,1,2012-11-29 11:31:11.153,NULL
33179,3091,1026,1,2012-11-29 11:31:11.153,NULL
33180,3091,1094,1,2012-11-29 11:31:11.153,NULL
33181,3091,1038,1,2012-11-29 11:31:11.153,NULL
33182,3091,1029,1,2012-11-29 11:31:11.153,NULL
33183,3091,1030,1,2012-11-29 11:31:11.153,NULL
33184,3091,1032,1,2012-11-29 11:31:11.153,NULL
33185,3091,1033,1,2012-11-29 11:31:11.153,NULL
33186,3091,1035,1,2012-11-29 11:31:11.153,NULL
33187,3091,1036,1,2012-11-29 11:31:11.153,NULL
33188,3091,1964,1,2012-11-29 11:31:11.153,NULL
33189,3091,2117,1,2012-11-29 11:31:11.157,NULL
33190,3091,2120,1,2012-11-29 11:31:11.157,NULL
33191,3091,2086,1,2012-11-29 11:31:11.157,NULL
33192,3091,2333,1,2012-11-29 11:31:11.157,NULL
33193,3091,2283,1,2012-11-29 11:31:11.157,NULL
33194,3091,2252,1,2012-11-29 11:31:11.157,NULL
33195,3091,2254,1,2012-11-29 11:31:11.157,NULL
33196,3091,2565,1,2012-11-29 11:31:11.157,NULL
33197,3091,2566,1,2012-11-29 11:31:11.157,NULL
33198,3091,2665,1,2012-11-29 11:31:11.157,NULL
33199,3091,2670,1,2012-11-29 11:31:11.157,NULL
33200,3091,2465,1,2012-11-29 11:31:11.157,NULL
33201,3091,2432,1,2012-11-29 11:31:11.157,NULL
33202,3091,2440,1,2012-11-29 11:31:11.157,NULL
33203,3091,2386,1,2012-11-29 11:31:11.157,NULL
33204,3091,2823,1,2012-11-29 11:31:11.157,NULL
33205,3091,2767,1,2012-11-29 11:31:11.157,NULL
33206,3091,2794,1,2012-11-29 11:31:11.157,NULL
33207,3091,3158,1,2012-11-29 11:31:11.157,NULL
33208,3091,1042,1,2012-11-29 11:31:11.157,NULL
33209,3091,1044,1,2012-11-29 11:31:11.157,NULL
33210,3091,1047,1,2012-11-29 11:31:11.157,NULL
33211,3091,2499,1,2012-11-29 11:31:11.157,NULL
33212,3091,1999,1,2012-11-29 11:31:11.157,NULL
33213,3091,3144,1,2012-11-29 11:31:11.157,NULL
33214,3091,3087,1,2012-11-29 11:31:11.157,NULL
33215,3091,2768,1,2012-11-29 11:31:11.157,NULL
33216,3091,2804,1,2012-11-29 11:31:11.157,NULL
33217,3091,2817,1,2012-11-29 11:31:11.157,NULL
33218,3091,2456,1,2012-11-29 11:31:11.157,NULL
33219,3091,2636,1,2012-11-29 11:31:11.157,NULL
33220,3091,2216,1,2012-11-29 11:31:11.157,NULL
33221,3091,1048,1,2012-11-29 11:31:11.157,NULL
33222,3091,1049,1,2012-11-29 11:31:11.157,NULL
33223,3091,1050,1,2012-11-29 11:31:11.157,NULL
33224,3091,1051,1,2012-11-29 11:31:11.157,NULL
33225,3091,1148,1,2012-11-29 11:31:11.157,NULL
33226,3091,1080,1,2012-11-29 11:31:11.157,NULL
33227,3091,1081,1,2012-11-29 11:31:11.157,NULL
33228,3091,3107,1,2012-11-29 11:31:11.157,NULL
33229,3091,1082,1,2012-11-29 11:31:11.157,NULL
33230,3091,1083,1,2012-11-29 11:31:11.157,NULL
33231,3091,1084,1,2012-11-29 11:31:11.157,NULL
33232,3091,1085,1,2012-11-29 11:31:11.157,NULL
33233,3091,1086,1,2012-11-29 11:31:11.157,NULL
33234,3091,1087,1,2012-11-29 11:31:11.157,NULL
33235,3091,1088,1,2012-11-29 11:31:11.157,NULL
33236,3091,1089,1,2012-11-29 11:31:11.157,NULL
33237,3091,1090,1,2012-11-29 11:31:11.157,NULL
33238,3091,2641,1,2012-11-29 11:31:11.157,NULL
33239,3091,1091,1,2012-11-29 11:31:11.157,NULL
33240,3091,1107,1,2012-11-29 11:31:11.157,NULL
33241,3091,1106,1,2012-11-29 11:31:11.157,NULL
33242,3091,2873,1,2012-11-29 11:31:11.157,NULL
33243,3091,1097,1,2012-11-29 11:31:11.157,NULL
33244,3091,1098,1,2012-11-29 11:31:11.157,NULL
33245,3091,2424,1,2012-11-29 11:31:11.157,NULL
33246,3091,1521,1,2012-11-29 11:31:11.157,NULL
33247,3091,1585,1,2012-11-29 11:31:11.157,NULL
33248,3091,1529,1,2012-11-29 11:31:11.157,NULL
33249,3091,1530,1,2012-11-29 11:31:11.157,NULL
33250,3091,1317,1,2012-11-29 11:31:11.157,NULL
33251,3091,1611,1,2012-11-29 11:31:11.157,NULL
33252,3091,1489,1,2012-11-29 11:31:11.157,NULL
33253,3091,1165,1,2012-11-29 11:31:11.160,NULL
33254,3091,1596,1,2012-11-29 11:31:11.160,NULL
33255,3091,1599,1,2012-11-29 11:31:11.160,NULL
33256,3091,1651,1,2012-11-29 11:31:11.160,NULL
33257,3091,1780,1,2012-11-29 11:31:11.160,NULL
33258,3091,1649,1,2012-11-29 11:31:11.160,NULL
33259,3091,1586,1,2012-11-29 11:31:11.160,NULL
33260,3091,1563,1,2012-11-29 11:31:11.160,NULL
33261,3091,1315,1,2012-11-29 11:31:11.160,NULL
33262,3091,1439,1,2012-11-29 11:31:11.160,NULL
33263,3091,1766,1,2012-11-29 11:31:11.160,NULL
33264,3091,2901,1,2012-11-29 11:31:11.160,NULL
33265,3091,1301,1,2012-11-29 11:31:11.160,NULL
33266,3091,1264,1,2012-11-29 11:31:11.160,NULL
33267,3091,1271,1,2012-11-29 11:31:11.160,NULL
33268,3091,1304,1,2012-11-29 11:31:11.160,NULL
33269,3091,1274,1,2012-11-29 11:31:11.160,NULL
33270,3091,1285,1,2012-11-29 11:31:11.160,NULL
33271,3091,1280,1,2012-11-29 11:31:11.160,NULL
33272,3091,1292,1,2012-11-29 11:31:11.160,NULL
33273,3091,1293,1,2012-11-29 11:31:11.160,NULL
33274,3091,1308,1,2012-11-29 11:31:11.160,NULL
33275,3091,1290,1,2012-11-29 11:31:11.160,NULL
33276,3091,1307,1,2012-11-29 11:31:11.160,NULL
33277,3091,1267,1,2012-11-29 11:31:11.160,NULL
33278,3091,1310,1,2012-11-29 11:31:11.160,NULL
33279,3091,1231,1,2012-11-29 11:31:11.160,NULL
33280,3091,1232,1,2012-11-29 11:31:11.160,NULL
33281,3091,1228,1,2012-11-29 11:31:11.160,NULL
33282,3091,1237,1,2012-11-29 11:31:11.160,NULL
33283,3091,1254,1,2012-11-29 11:31:11.160,NULL
33284,3091,1286,1,2012-11-29 11:31:11.160,NULL
33285,3091,1265,1,2012-11-29 11:31:11.160,NULL
33286,3091,1266,1,2012-11-29 11:31:11.160,NULL
33287,3091,1294,1,2012-11-29 11:31:11.160,NULL
33288,3091,1295,1,2012-11-29 11:31:11.160,NULL
33289,3091,1273,1,2012-11-29 11:31:11.160,NULL
33290,3091,2965,1,2012-11-29 11:31:11.160,NULL
33291,3091,1275,1,2012-11-29 11:31:11.160,NULL
33292,3091,1268,1,2012-11-29 11:31:11.160,NULL
33293,3091,1259,1,2012-11-29 11:31:11.160,NULL
33294,3091,1221,1,2012-11-29 11:31:11.160,NULL
33295,3091,1243,1,2012-11-29 11:31:11.160,NULL
33296,3091,1258,1,2012-11-29 11:31:11.160,NULL
33297,3091,1261,1,2012-11-29 11:31:11.160,NULL
33298,3091,1262,1,2012-11-29 11:31:11.160,NULL
33299,3091,1251,1,2012-11-29 11:31:11.160,NULL
33300,3091,1263,1,2012-11-29 11:31:11.160,NULL
33301,3091,1240,1,2012-11-29 11:31:11.160,NULL
33302,3091,1227,1,2012-11-29 11:31:11.160,NULL
33303,3091,1956,1,2012-11-29 11:31:11.160,NULL
33304,3091,1252,1,2012-11-29 11:31:11.160,NULL
33305,3091,1235,1,2012-11-29 11:31:11.160,NULL
33306,3091,1247,1,2012-11-29 11:31:11.160,NULL
33307,3091,1256,1,2012-11-29 11:31:11.160,NULL
33308,3091,1284,1,2012-11-29 11:31:11.160,NULL
33309,3091,1249,1,2012-11-29 11:31:11.160,NULL
33310,3091,1670,1,2012-11-29 11:31:11.160,NULL
33311,3091,1488,1,2012-11-29 11:31:11.160,NULL
33312,3091,1491,1,2012-11-29 11:31:11.160,NULL
33313,3091,1445,1,2012-11-29 11:31:11.160,NULL
33314,3091,1444,1,2012-11-29 11:31:11.160,NULL
33315,3091,2718,1,2012-11-29 11:31:11.160,NULL
33316,3091,1697,1,2012-11-29 11:31:11.160,NULL
33317,3091,2242,1,2012-11-29 11:31:11.160,NULL
33318,3091,1494,1,2012-11-29 11:31:11.160,NULL
33319,3091,1604,1,2012-11-29 11:31:11.160,NULL
33320,3091,1630,1,2012-11-29 11:31:11.160,NULL
33321,3091,1631,1,2012-11-29 11:31:11.160,NULL
33322,3091,1603,1,2012-11-29 11:31:11.160,NULL
33323,3091,1632,1,2012-11-29 11:31:11.160,NULL
33324,3091,1602,1,2012-11-29 11:31:11.160,NULL
33325,3091,1638,1,2012-11-29 11:31:11.160,NULL
33326,3091,1640,1,2012-11-29 11:31:11.160,NULL
33327,3091,1643,1,2012-11-29 11:31:11.160,NULL
33328,3091,1558,1,2012-11-29 11:31:11.160,NULL
33329,3091,2079,1,2012-11-29 11:31:11.160,NULL
33330,3091,1644,1,2012-11-29 11:31:11.160,NULL
33331,3091,1645,1,2012-11-29 11:31:11.160,NULL
33332,3091,1646,1,2012-11-29 11:31:11.160,NULL
33333,3091,1647,1,2012-11-29 11:31:11.160,NULL
33334,3091,1648,1,2012-11-29 11:31:11.160,NULL
33335,3091,1650,1,2012-11-29 11:31:11.160,NULL
33336,3091,1618,1,2012-11-29 11:31:11.160,NULL
33337,3091,1653,1,2012-11-29 11:31:11.160,NULL
33338,3091,1654,1,2012-11-29 11:31:11.160,NULL
33339,3091,1093,1,2012-11-29 11:31:11.160,NULL
33340,3091,1113,1,2012-11-29 11:31:11.163,NULL
33341,3091,1223,1,2012-11-29 11:31:11.163,NULL
33342,3091,1100,1,2012-11-29 11:31:11.163,NULL
33343,3091,1101,1,2012-11-29 11:31:11.163,NULL
33344,3091,1105,1,2012-11-29 11:31:11.163,NULL
33345,3091,1104,1,2012-11-29 11:31:11.163,NULL
33346,3091,1108,1,2012-11-29 11:31:11.163,NULL
33347,3091,2066,1,2012-11-29 11:31:11.163,NULL
33348,3091,1114,1,2012-11-29 11:31:11.163,NULL
