id,roleId,productSortThirdId,productSortThirdName,createTime,modifyTime,yn
12681,1209,1501,麻将牌九,2012-11-12 17:14:19.507,2012-11-12 17:14:19.507,1
12682,1209,1694,乒乓球,2012-11-12 17:14:19.510,2012-11-12 17:14:19.510,1
12683,1209,1695,羽毛球,2012-11-12 17:14:19.510,2012-11-12 17:14:19.510,1
12684,1209,2586,时尚休闲包,2012-11-12 17:14:19.513,2012-11-12 17:14:19.513,1
12685,1209,2587,登山包,2012-11-12 17:14:19.513,2012-11-12 17:14:19.513,1
12686,1209,2589,拉杆箱,2012-11-12 17:14:19.513,2012-11-12 17:14:19.513,1
12687,1209,2631,户外仪表,2012-11-12 17:14:19.517,2012-11-12 17:14:19.517,1
12688,1209,5155,棋牌麻将,2012-11-12 17:14:19.520,2012-11-12 17:14:19.520,1
12689,1209,5266,创意礼品,2012-11-12 17:14:19.520,2012-11-12 17:14:19.520,1
12693,2828,1401,沐浴,2012-11-12 18:41:24.680,2012-11-12 18:41:24.680,1
12694,2828,1594,糖果/巧克力,2012-11-12 18:41:24.683,2012-11-12 18:41:24.683,1
12695,2828,1600,洋酒,2012-11-12 18:41:24.683,2012-11-12 18:41:24.683,1
12696,2828,1602,饮料,2012-11-12 18:41:24.687,2012-11-12 18:41:24.687,1
12697,2828,1659,家装软饰,2012-11-12 18:41:24.690,2012-11-12 18:41:24.690,1
12698,2828,2679,方便食品,2012-11-12 18:41:24.690,2012-11-12 18:41:24.690,1
12699,2828,3985,啤酒,2012-11-12 18:41:24.693,2012-11-12 18:41:24.693,1
12712,2832,870,空调,2012-11-13 09:46:11.527,2012-11-13 09:46:11.527,1
12714,2819,690,鼠标,2012-11-13 09:56:28.967,2012-11-13 09:56:28.967,1
12736,1167,1457,电脑数码包,2012-11-13 14:05:35.977,2012-11-13 14:05:35.977,1
12737,1167,1470,户外服饰,2012-11-13 14:05:35.980,2012-11-13 14:05:35.980,1
12738,1167,1471,户外鞋袜,2012-11-13 14:05:35.983,2012-11-13 14:05:35.983,1
12739,1167,3998,休闲运动包,2012-11-13 14:05:35.987,2012-11-13 14:05:35.987,1
12740,1930,1229,激光笔,2012-11-13 14:36:14.883,2012-11-13 14:36:14.883,1
12741,1930,7374,安防监控,2012-11-13 14:36:14.887,2012-11-13 14:36:14.887,1
12746,2784,7002,狗粮,2012-11-13 14:58:01.410,2012-11-13 14:58:01.410,1
12747,2784,7003,猫粮,2012-11-13 14:58:01.413,2012-11-13 14:58:01.413,1
12748,2785,7002,狗粮,2012-11-13 14:58:33.590,2012-11-13 14:58:33.590,1
12749,2785,7003,猫粮,2012-11-13 14:58:33.593,2012-11-13 14:58:33.593,1
12759,2836,1578,口琴,2012-11-13 15:13:41.953,2012-11-13 15:13:41.953,1
12760,2836,1580,其他乐器,2012-11-13 15:13:41.957,2012-11-13 15:13:41.957,1
12761,2836,6301,西洋管弦乐,2012-11-13 15:13:41.960,2012-11-13 15:13:41.960,1
12762,2836,6303,西洋打击乐器,2012-11-13 15:13:41.963,2012-11-13 15:13:41.963,1
12763,2836,6305,各式乐器配件,2012-11-13 15:13:41.963,2012-11-13 15:13:41.963,1
12778,2839,1577,电子琴,2012-11-13 15:35:37.610,2012-11-13 15:35:37.610,1
12779,2839,6296,电子琴,2012-11-13 15:35:37.610,2012-11-13 15:35:37.610,1
12780,2839,6299,吉他/贝斯,2012-11-13 15:35:37.617,2012-11-13 15:35:37.617,1
12781,2839,6303,西洋打击乐器,2012-11-13 15:35:37.617,2012-11-13 15:35:37.617,1
12782,2839,6307,乐器教材/曲谱/书籍,2012-11-13 15:35:37.620,2012-11-13 15:35:37.620,1
12783,2843,1487,运动护具,2012-11-13 15:54:36.710,2012-11-13 15:54:36.710,1
12787,2842,839,电子教育,2012-11-13 15:58:44.527,2012-11-13 15:58:44.527,1
12790,2844,728,计算器,2012-11-13 16:01:17.200,2012-11-13 16:01:17.200,1
12791,2845,839,电子教育,2012-11-13 16:03:37.087,2012-11-13 16:03:37.087,1
12792,2846,839,电子教育,2012-11-13 16:06:36.897,2012-11-13 16:06:36.897,1
12793,2847,838,电子词典,2012-11-13 16:09:31.223,2012-11-13 16:09:31.223,1
12794,2848,839,电子教育,2012-11-13 16:19:36.310,2012-11-13 16:19:36.310,1
12795,2849,838,电子词典,2012-11-13 16:21:43.027,2012-11-13 16:21:43.027,1
12800,2816,694,U盘,2012-11-13 16:31:59.680,2012-11-13 16:31:59.680,1
12818,2838,6296,电子琴,2012-11-13 17:32:45.873,2012-11-13 17:32:45.873,1
12819,2838,6305,各式乐器配件,2012-11-13 17:32:45.873,2012-11-13 17:32:45.873,1
12820,2818,688,显示器,2012-11-13 18:10:55.487,2012-11-13 18:10:55.487,1
12853,2402,951,健康食品,2012-11-14 10:43:56.270,2012-11-14 10:43:56.270,1
12854,2402,1073,急救卫生,2012-11-14 10:43:56.270,2012-11-14 10:43:56.270,1
12855,2402,1429,彩妆工具,2012-11-14 10:43:56.273,2012-11-14 10:43:56.273,1
12856,2402,1604,基础营养,2012-11-14 10:43:56.277,2012-11-14 10:43:56.277,1
12857,2402,1605,男士营养,2012-11-14 10:43:56.280,2012-11-14 10:43:56.280,1
12858,2402,1606,美体养颜,2012-11-14 10:43:56.283,2012-11-14 10:43:56.283,1
12859,2402,1607,滋补调养,2012-11-14 10:43:56.287,2012-11-14 10:43:56.287,1
12860,2402,1608,骨骼健康,2012-11-14 10:43:56.290,2012-11-14 10:43:56.290,1
12861,2402,1610,成分保健,2012-11-14 10:43:56.290,2012-11-14 10:43:56.290,1
12862,2402,1612,中老年健康,2012-11-14 10:43:56.293,2012-11-14 10:43:56.293,1
12863,2402,1613,男士保健,2012-11-14 10:43:56.297,2012-11-14 10:43:56.297,1
12864,2402,1614,女性保健,2012-11-14 10:43:56.300,2012-11-14 10:43:56.300,1
12865,2402,1615,白领健康,2012-11-14 10:43:56.300,2012-11-14 10:43:56.300,1
12866,1061,951,健康食品,2012-11-14 10:46:32.640,2012-11-14 10:46:32.640,1
12867,1061,1073,急救卫生,2012-11-14 10:46:32.647,2012-11-14 10:46:32.647,1
12868,1061,1429,彩妆工具,2012-11-14 10:46:32.650,2012-11-14 10:46:32.650,1
12869,1061,1604,基础营养,2012-11-14 10:46:32.653,2012-11-14 10:46:32.653,1
12870,1061,1605,男士营养,2012-11-14 10:46:32.657,2012-11-14 10:46:32.657,1
12871,1061,1606,美体养颜,2012-11-14 10:46:32.660,2012-11-14 10:46:32.660,1
12872,1061,1607,滋补调养,2012-11-14 10:46:32.663,2012-11-14 10:46:32.663,1
12873,1061,1608,骨骼健康,2012-11-14 10:46:32.667,2012-11-14 10:46:32.667,1
12874,1061,1610,成分保健,2012-11-14 10:46:32.673,2012-11-14 10:46:32.673,1
12875,1061,1612,中老年健康,2012-11-14 10:46:32.677,2012-11-14 10:46:32.677,1
12876,1061,1613,男士保健,2012-11-14 10:46:32.680,2012-11-14 10:46:32.680,1
12877,1061,1614,女性保健,2012-11-14 10:46:32.683,2012-11-14 10:46:32.683,1
12878,1061,1615,白领健康,2012-11-14 10:46:32.687,2012-11-14 10:46:32.687,1
12882,2120,678,CPU,2012-11-14 11:15:40.670,2012-11-14 11:15:40.670,1
12901,2862,680,内存,2012-11-14 13:20:10.640,2012-11-14 13:20:10.640,1
12902,2863,3985,啤酒,2012-11-14 13:39:08.023,2012-11-14 13:39:08.023,1
12903,2864,1598,白酒/黄酒,2012-11-14 13:45:19.910,2012-11-14 13:45:19.910,1
12904,2864,1602,饮料,2012-11-14 13:45:19.913,2012-11-14 13:45:19.913,1
12905,2864,3985,啤酒,2012-11-14 13:45:19.920,2012-11-14 13:45:19.920,1
12906,2864,5020,饼干蛋糕,2012-11-14 13:45:19.923,2012-11-14 13:45:19.923,1
12907,2864,5022,休闲零食,2012-11-14 13:45:19.930,2012-11-14 13:45:19.930,1
12908,2864,5023,冲调饮品,2012-11-14 13:45:19.933,2012-11-14 13:45:19.933,1
12909,2864,5024,粮油调味,2012-11-14 13:45:19.937,2012-11-14 13:45:19.937,1
12910,2865,1602,饮料,2012-11-14 13:47:27.623,2012-11-14 13:47:27.623,1
12911,2865,5020,饼干蛋糕,2012-11-14 13:47:27.627,2012-11-14 13:47:27.627,1
12912,2865,5022,休闲零食,2012-11-14 13:47:27.630,2012-11-14 13:47:27.630,1
12913,2865,5023,冲调饮品,2012-11-14 13:47:27.633,2012-11-14 13:47:27.633,1
12914,2865,5024,粮油调味,2012-11-14 13:47:27.633,2012-11-14 13:47:27.633,1
12915,2783,7002,狗粮,2012-11-14 14:39:42.610,2012-11-14 14:39:42.610,1
12916,2783,7003,猫粮,2012-11-14 14:39:42.613,2012-11-14 14:39:42.613,1
12924,2869,2694,平板电脑,2012-11-14 15:04:58.847,2012-11-14 15:04:58.847,1
12925,1982,700,路由器,2012-11-14 15:50:56.527,2012-11-14 15:50:56.527,1
12937,2861,1483,健身器械,2012-11-14 18:06:25.227,2012-11-14 18:06:25.227,1
12943,2871,967,按摩器,2012-11-14 19:35:28.917,2012-11-14 19:35:28.917,1
12944,2087,3986,咖啡/奶茶,2012-11-14 19:54:01.873,2012-11-14 19:54:01.873,1
12945,2872,878,冰箱,2012-11-15 08:34:31.937,2012-11-15 08:34:31.937,1
12946,2872,880,洗衣机,2012-11-15 08:34:31.940,2012-11-15 08:34:31.940,1
12961,2571,694,U盘,2012-11-15 10:16:22.640,2012-11-15 10:16:22.640,1
12962,2571,845,存储卡,2012-11-15 10:16:22.643,2012-11-15 10:16:22.643,1
12963,2394,694,U盘,2012-11-15 10:16:29.670,2012-11-15 10:16:29.670,1
12964,2394,845,存储卡,2012-11-15 10:16:29.673,2012-11-15 10:16:29.673,1
12981,1674,4692,西南,2012-11-15 10:44:33.733,2012-11-15 10:44:33.733,1
12982,1674,4695,华东,2012-11-15 10:44:33.737,2012-11-15 10:44:33.737,1
12984,2477,675,笔记本配件,2012-11-15 11:08:10.893,2012-11-15 11:08:10.893,1
12985,2477,1047,插座,2012-11-15 11:08:10.897,2012-11-15 11:08:10.897,1
12986,2477,5270,苹果配件,2012-11-15 11:08:10.900,2012-11-15 11:08:10.900,1
13009,2879,6220,塑料杯,2012-11-15 11:49:52.327,2012-11-15 11:49:52.327,1
13010,2879,6221,玻璃杯,2012-11-15 11:49:52.330,2012-11-15 11:49:52.330,1
13011,2879,6222,陶瓷杯,2012-11-15 11:49:52.333,2012-11-15 11:49:52.333,1
13012,2879,6223,保温杯,2012-11-15 11:49:52.337,2012-11-15 11:49:52.337,1
13013,2879,6224,保温壶,2012-11-15 11:49:52.340,2012-11-15 11:49:52.340,1
13017,2881,880,洗衣机,2012-11-15 12:01:51.927,2012-11-15 12:01:51.927,1
13035,2882,880,洗衣机,2012-11-15 13:41:29.457,2012-11-15 13:41:29.457,1
13036,1750,1656,雨伞雨具,2012-11-15 13:51:32.940,2012-11-15 13:51:32.940,1
13054,2885,870,空调,2012-11-15 14:10:15.340,2012-11-15 14:10:15.340,1
13056,2886,870,空调,2012-11-15 14:22:24.400,2012-11-15 14:22:24.400,1
13101,56,745,吸尘器,2012-11-15 17:10:37.363,2012-11-15 17:10:37.363,1
13102,56,748,加湿器,2012-11-15 17:10:37.367,2012-11-15 17:10:37.367,1
13103,56,753,电饭煲,2012-11-15 17:10:37.370,2012-11-15 17:10:37.370,1
13104,56,754,多用途锅,2012-11-15 17:10:37.373,2012-11-15 17:10:37.373,1
13105,56,755,料理/榨汁机,2012-11-15 17:10:37.377,2012-11-15 17:10:37.377,1
13106,56,757,电磁炉,2012-11-15 17:10:37.380,2012-11-15 17:10:37.380,1
13107,56,759,电烤箱,2012-11-15 17:10:37.380,2012-11-15 17:10:37.380,1
13108,56,760,电水壶/热水瓶,2012-11-15 17:10:37.383,2012-11-15 17:10:37.383,1
13109,56,762,酸奶机,2012-11-15 17:10:37.387,2012-11-15 17:10:37.387,1
13110,56,795,美容器,2012-11-15 17:10:37.390,2012-11-15 17:10:37.390,1
13111,56,803,其它厨房电器,2012-11-15 17:10:37.390,2012-11-15 17:10:37.390,1
13112,56,881,电压力锅,2012-11-15 17:10:37.393,2012-11-15 17:10:37.393,1
13113,56,882,电饼铛/烧烤盘,2012-11-15 17:10:37.397,2012-11-15 17:10:37.397,1
13114,56,899,面包机,2012-11-15 17:10:37.400,2012-11-15 17:10:37.400,1
13115,56,902,煮蛋器,2012-11-15 17:10:37.403,2012-11-15 17:10:37.403,1
13116,56,967,按摩器,2012-11-15 17:10:37.407,2012-11-15 17:10:37.407,1
13117,56,1279,挂烫机/熨斗,2012-11-15 17:10:37.410,2012-11-15 17:10:37.410,1
13123,1899,734,刻录碟片,2012-11-15 17:17:50.727,2012-11-15 17:17:50.727,1
13124,1899,735,光盘包/笔,2012-11-15 17:17:50.730,2012-11-15 17:17:50.730,1
13125,1899,4838,刻录碟片/附件,2012-11-15 17:17:50.733,2012-11-15 17:17:50.733,1
13159,2895,749,净化器,2012-11-15 18:08:47.630,2012-11-15 18:08:47.630,1
13160,2777,680,内存,2012-11-15 18:36:54.950,2012-11-15 18:36:54.950,1
13161,2777,683,硬盘,2012-11-15 18:36:54.953,2012-11-15 18:36:54.953,1
13162,2777,5009,装机配件,2012-11-15 18:36:54.957,2012-11-15 18:36:54.957,1
13164,2897,4692,西南,2012-11-15 18:55:14.717,2012-11-15 18:55:14.717,1
13165,2898,967,按摩器,2012-11-15 18:57:10.480,2012-11-15 18:57:10.480,1
13166,2898,1291,按摩椅,2012-11-15 18:57:10.483,2012-11-15 18:57:10.483,1
13171,108,1534,果泥/果汁,2012-11-15 19:00:29.103,2012-11-15 19:00:29.103,1
13172,108,1540,婴幼营养,2012-11-15 19:00:29.107,2012-11-15 19:00:29.107,1
13173,108,1590,休闲零食,2012-11-15 19:00:29.110,2012-11-15 19:00:29.110,1
13179,2901,949,户外装备,2012-11-15 20:02:50.183,2012-11-15 20:02:50.183,1
13180,2901,1062,除味专家,2012-11-15 20:02:50.187,2012-11-15 20:02:50.187,1
13181,2901,1479,户外工具,2012-11-15 20:02:50.190,2012-11-15 20:02:50.190,1
13182,2901,2691,旅游用品,2012-11-15 20:02:50.193,2012-11-15 20:02:50.193,1
13186,2903,2688,电热毯,2012-11-16 09:35:40.790,2012-11-16 09:35:40.790,1
13187,2059,1603,茗茶,2012-11-16 09:48:13.083,2012-11-16 09:48:13.083,1
13204,2908,963,足浴盆,2012-11-16 10:16:57.983,2012-11-16 10:16:57.983,1
13207,2830,1602,饮料,2012-11-16 10:26:32.133,2012-11-16 10:26:32.133,1
13228,1069,698,手写板,2012-11-16 11:10:49.453,2012-11-16 11:10:49.453,1
13229,1069,838,电子词典,2012-11-16 11:10:49.460,2012-11-16 11:10:49.460,1
13231,2913,870,空调,2012-11-16 11:50:07.830,2012-11-16 11:50:07.830,1
13232,2914,870,空调,2012-11-16 11:55:00.367,2012-11-16 11:55:00.367,1
13260,1025,860,手机电池,2012-11-16 13:53:37.440,2012-11-16 13:53:37.440,1
13261,1025,861,充电器/数据线,2012-11-16 13:53:37.443,2012-11-16 13:53:37.443,1
13262,1025,863,蓝牙耳机,2012-11-16 13:53:37.443,2012-11-16 13:53:37.443,1
13263,1025,864,车载配件,2012-11-16 13:53:37.447,2012-11-16 13:53:37.447,1
13264,1025,865,数据配件,2012-11-16 13:53:37.450,2012-11-16 13:53:37.450,1
13265,1025,866,手机保护套,2012-11-16 13:53:37.450,2012-11-16 13:53:37.450,1
13266,1025,868,其它配件,2012-11-16 13:53:37.453,2012-11-16 13:53:37.453,1
13272,2919,6206,煲类,2012-11-16 14:56:02.807,2012-11-16 14:56:02.807,1
13273,2917,6208,厨用杂件,2012-11-16 15:15:00.893,2012-11-16 15:15:00.893,1
13274,2920,693,移动硬盘,2012-11-16 15:40:44.460,2012-11-16 15:40:44.460,1
13275,2920,694,U盘,2012-11-16 15:40:44.463,2012-11-16 15:40:44.463,1
13276,2920,845,存储卡,2012-11-16 15:40:44.467,2012-11-16 15:40:44.467,1
13277,1429,1324,炒锅,2012-11-16 15:42:26.040,2012-11-16 15:42:26.040,1
13278,1429,6199,炒锅,2012-11-16 15:42:26.043,2012-11-16 15:42:26.043,1
13279,1429,6203,汤锅,2012-11-16 15:42:26.050,2012-11-16 15:42:26.050,1
13282,1791,1510,康复辅助,2012-11-16 16:44:00.833,2012-11-16 16:44:00.833,1
13298,2858,6979,监控安防,2012-11-16 18:25:10.843,2012-11-16 18:25:10.843,1
13312,2945,1655,收纳用品,2012-11-19 09:40:02.073,2012-11-19 09:40:02.073,1
13356,2953,1508,养生器械,2012-11-19 11:44:30.230,2012-11-19 11:44:30.230,1
13372,2304,6157,手镯/手链/脚链,2012-11-19 13:27:21.730,2012-11-19 13:27:21.730,1
13373,2304,6158,戒指/耳饰,2012-11-19 13:27:21.737,2012-11-19 13:27:21.737,1
13374,2304,6176,项链/吊坠,2012-11-19 13:27:21.740,2012-11-19 13:27:21.740,1
13375,2955,1603,茗茶,2012-11-19 13:55:16.060,2012-11-19 13:55:16.060,1
13376,2019,701,网卡,2012-11-19 14:13:24.397,2012-11-19 14:13:24.397,1
13380,2958,1555,洗发沐浴,2012-11-19 15:13:25.563,2012-11-19 15:13:25.563,1
13381,2958,1556,宝宝护肤,2012-11-19 15:13:25.567,2012-11-19 15:13:25.567,1
13382,2958,1557,衣物清洁,2012-11-19 15:13:25.570,2012-11-19 15:13:25.570,1
13383,2958,1560,护理用品,2012-11-19 15:13:25.573,2012-11-19 15:13:25.573,1
13395,2788,7002,狗粮,2012-11-19 15:19:54.023,2012-11-19 15:19:54.023,1
13396,2788,7003,猫粮,2012-11-19 15:19:54.030,2012-11-19 15:19:54.030,1
13397,2788,7006,肉类零食,2012-11-19 15:19:54.030,2012-11-19 15:19:54.030,1
13398,2788,9173,其它,2012-11-19 15:19:54.033,2012-11-19 15:19:54.033,1
13399,2959,878,冰箱,2012-11-19 15:44:05.310,2012-11-19 15:44:05.310,1
13400,2959,880,洗衣机,2012-11-19 15:44:05.313,2012-11-19 15:44:05.313,1
13401,2959,1707,酒柜/冰吧/冷柜,2012-11-19 15:44:05.317,2012-11-19 15:44:05.317,1
13402,920,1537,初乳,2012-11-19 16:06:35.867,2012-11-19 16:06:35.867,1
13403,920,1540,婴幼营养,2012-11-19 16:06:35.870,2012-11-19 16:06:35.870,1
13408,2117,684,刻录机/光驱,2012-11-19 16:31:31.430,2012-11-19 16:31:31.430,1
13409,2117,691,电源,2012-11-19 16:31:31.430,2012-11-19 16:31:31.430,1
13410,2966,963,足浴盆,2012-11-19 16:31:42.360,2012-11-19 16:31:42.360,1
13411,652,967,按摩器,2012-11-19 16:35:51.970,2012-11-19 16:35:51.970,1
13419,2983,6885,TXL,2012-11-19 17:53:25.903,2012-11-19 17:53:25.903,1
13420,2972,1707,酒柜/冰吧/冷柜,2012-11-19 18:04:14.070,2012-11-19 18:04:14.070,1
13429,2985,870,空调,2012-11-19 18:35:47.677,2012-11-19 18:35:47.677,1
13441,2232,841,音箱,2012-11-19 19:08:20.980,2012-11-19 19:08:20.980,1
13442,2232,842,耳机/耳麦,2012-11-19 19:08:20.983,2012-11-19 19:08:20.983,1
13443,2232,863,蓝牙耳机,2012-11-19 19:08:20.987,2012-11-19 19:08:20.987,1
13444,2986,1548,湿巾,2012-11-19 19:16:36.620,2012-11-19 19:16:36.620,1
13445,2986,1560,护理用品,2012-11-19 19:16:36.623,2012-11-19 19:16:36.623,1
13475,2990,1626,床品件套,2012-11-20 11:39:16.103,2012-11-20 11:39:16.103,1
13476,2990,1627,被子,2012-11-20 11:39:16.107,2012-11-20 11:39:16.107,1
13478,2835,747,取暖电器,2012-11-20 11:46:39.003,2012-11-20 11:46:39.003,1
13479,2835,751,电风扇,2012-11-20 11:46:39.007,2012-11-20 11:46:39.007,1
13480,2835,1278,冷风扇,2012-11-20 11:46:39.010,2012-11-20 11:46:39.010,1
13481,2992,882,电饼铛/烧烤盘,2012-11-20 11:59:23.703,2012-11-20 11:59:23.703,1
13493,2105,688,显示器,2012-11-20 13:56:47.650,2012-11-20 13:56:47.650,1
13494,2557,690,鼠标,2012-11-20 13:56:53.900,2012-11-20 13:56:53.900,1
13495,2408,684,刻录机/光驱,2012-11-20 13:56:58.477,2012-11-20 13:56:58.477,1
13509,2859,1293,厨卫五金,2012-11-20 14:45:37.350,2012-11-20 14:45:37.350,1
13569,1602,1508,养生器械,2012-11-20 15:27:27.980,2012-11-20 15:27:27.980,1
13570,1602,1517,口腔咽部,2012-11-20 15:27:27.980,2012-11-20 15:27:27.980,1
13571,1602,1659,家装软饰,2012-11-20 15:27:27.983,2012-11-20 15:27:27.983,1
13572,1602,1661,净化除味,2012-11-20 15:27:27.987,2012-11-20 15:27:27.987,1
13575,2348,1606,美体养颜,2012-11-20 15:44:28.583,2012-11-20 15:44:28.583,1
13576,2348,1607,滋补调养,2012-11-20 15:44:28.587,2012-11-20 15:44:28.587,1
13616,2980,1683,黄金铂金,2012-11-20 16:08:48.317,2012-11-20 16:08:48.317,1
13617,2980,1684,k金饰品,2012-11-20 16:08:48.320,2012-11-20 16:08:48.320,1
13618,2980,6147,吊坠/项链,2012-11-20 16:08:48.320,2012-11-20 16:08:48.320,1
13619,2980,6148,手镯/手链/脚链,2012-11-20 16:08:48.323,2012-11-20 16:08:48.323,1
13620,2980,6149,戒指,2012-11-20 16:08:48.327,2012-11-20 16:08:48.327,1
13621,2980,6150,耳饰,2012-11-20 16:08:48.327,2012-11-20 16:08:48.327,1
13622,2980,6151,工艺金,2012-11-20 16:08:48.330,2012-11-20 16:08:48.330,1
13623,2980,6156,吊坠/项链,2012-11-20 16:08:48.330,2012-11-20 16:08:48.330,1
13624,2980,6157,手镯/手链/脚链,2012-11-20 16:08:48.333,2012-11-20 16:08:48.333,1
13625,2980,6158,戒指/耳饰,2012-11-20 16:08:48.333,2012-11-20 16:08:48.333,1
13626,2980,6159,宝宝金银,2012-11-20 16:08:48.337,2012-11-20 16:08:48.337,1
13627,2354,1604,基础营养,2012-11-20 16:09:30.600,2012-11-20 16:09:30.600,1
13628,2354,1605,男士营养,2012-11-20 16:09:30.603,2012-11-20 16:09:30.603,1
13629,2354,1606,美体养颜,2012-11-20 16:09:30.607,2012-11-20 16:09:30.607,1
13630,2354,1607,滋补调养,2012-11-20 16:09:30.610,2012-11-20 16:09:30.610,1
13631,2354,1608,骨骼健康,2012-11-20 16:09:30.613,2012-11-20 16:09:30.613,1
13632,2354,1609,保健茶饮,2012-11-20 16:09:30.617,2012-11-20 16:09:30.617,1
13633,2354,1610,成分保健,2012-11-20 16:09:30.620,2012-11-20 16:09:30.620,1
13634,2354,1611,慢性病调理,2012-11-20 16:09:30.620,2012-11-20 16:09:30.620,1
13635,2354,1613,男士保健,2012-11-20 16:09:30.623,2012-11-20 16:09:30.623,1
13636,2090,1601,冲调,2012-11-20 16:11:24.670,2012-11-20 16:11:24.670,1
13637,2090,1604,基础营养,2012-11-20 16:11:24.673,2012-11-20 16:11:24.673,1
13641,2368,1502,安全避孕,2012-11-20 16:18:59.373,2012-11-20 16:18:59.373,1
13642,2368,1514,跌打损伤,2012-11-20 16:18:59.377,2012-11-20 16:18:59.377,1
13643,2368,1517,口腔咽部,2012-11-20 16:18:59.380,2012-11-20 16:18:59.380,1
13644,2368,1521,生殖泌尿,2012-11-20 16:18:59.383,2012-11-20 16:18:59.383,1
13645,2368,1604,基础营养,2012-11-20 16:18:59.387,2012-11-20 16:18:59.387,1
13646,2368,1605,男士营养,2012-11-20 16:18:59.390,2012-11-20 16:18:59.390,1
13647,2368,1608,骨骼健康,2012-11-20 16:18:59.390,2012-11-20 16:18:59.390,1
13648,2368,1610,成分保健,2012-11-20 16:18:59.393,2012-11-20 16:18:59.393,1
13649,2368,2687,家庭护理,2012-11-20 16:18:59.397,2012-11-20 16:18:59.397,1
13650,2368,3987,高血脂保健,2012-11-20 16:18:59.400,2012-11-20 16:18:59.400,1
13651,3015,1607,滋补调养,2012-11-20 16:28:07.960,2012-11-20 16:28:07.960,1
13652,834,739,剃须刀,2012-11-20 16:30:42.640,2012-11-20 16:30:42.640,1
13653,834,878,冰箱,2012-11-20 16:30:42.643,2012-11-20 16:30:42.643,1
13654,834,880,洗衣机,2012-11-20 16:30:42.647,2012-11-20 16:30:42.647,1
13655,3006,1476,户外照明,2012-11-20 16:32:10.190,2012-11-20 16:32:10.190,1
13657,1814,1604,基础营养,2012-11-20 16:36:07.793,2012-11-20 16:36:07.793,1
13658,1814,1606,美体养颜,2012-11-20 16:36:07.800,2012-11-20 16:36:07.800,1
13659,1814,1607,滋补调养,2012-11-20 16:36:07.807,2012-11-20 16:36:07.807,1
13660,1814,4695,华东,2012-11-20 16:36:07.810,2012-11-20 16:36:07.810,1
13661,2383,1619,参茸礼品,2012-11-20 16:37:20.777,2012-11-20 16:37:20.777,1
13664,2051,700,路由器,2012-11-20 16:50:55.843,2012-11-20 16:50:55.843,1
13665,2051,701,网卡,2012-11-20 16:50:55.847,2012-11-20 16:50:55.847,1
13666,2385,1604,基础营养,2012-11-20 16:51:17.010,2012-11-20 16:51:17.010,1
13667,2385,1610,成分保健,2012-11-20 16:51:17.010,2012-11-20 16:51:17.010,1
13669,2005,700,路由器,2012-11-20 16:52:33.143,2012-11-20 16:52:33.143,1
13671,3016,1476,户外照明,2012-11-20 16:52:53.267,2012-11-20 16:52:53.267,1
13672,2023,700,路由器,2012-11-20 16:53:54.593,2012-11-20 16:53:54.593,1
13673,2023,701,网卡,2012-11-20 16:53:54.597,2012-11-20 16:53:54.597,1
13674,2023,702,交换机,2012-11-20 16:53:54.600,2012-11-20 16:53:54.600,1
13675,2023,983,网络存储,2012-11-20 16:53:54.603,2012-11-20 16:53:54.603,1
13676,2023,1098,3G上网,2012-11-20 16:53:54.607,2012-11-20 16:53:54.607,1
13677,2017,700,路由器,2012-11-20 16:54:49.780,2012-11-20 16:54:49.780,1
13678,2017,702,交换机,2012-11-20 16:54:49.783,2012-11-20 16:54:49.783,1
13679,2022,700,路由器,2012-11-20 16:55:49.383,2012-11-20 16:55:49.383,1
13680,2022,702,交换机,2012-11-20 16:55:49.387,2012-11-20 16:55:49.387,1
13681,2022,983,网络存储,2012-11-20 16:55:49.390,2012-11-20 16:55:49.390,1
13691,210,747,取暖电器,2012-11-20 17:30:32.400,2012-11-20 17:30:32.400,1
13692,210,900,浴霸/排气扇,2012-11-20 17:30:32.407,2012-11-20 17:30:32.407,1
13698,2875,1048,UPS电源,2012-11-20 17:39:47.490,2012-11-20 17:39:47.490,1
13699,2875,2694,平板电脑,2012-11-20 17:39:47.493,2012-11-20 17:39:47.493,1
13713,2021,1049,线缆,2012-11-21 09:11:44.493,2012-11-21 09:11:44.493,1
13716,3027,6754,机油,2012-11-21 10:07:44.157,2012-11-21 10:07:44.157,1
13717,3027,6755,附属油,2012-11-21 10:07:44.160,2012-11-21 10:07:44.160,1
13718,3027,6756,防冻液,2012-11-21 10:07:44.163,2012-11-21 10:07:44.163,1
13719,3027,6757,玻璃水,2012-11-21 10:07:44.170,2012-11-21 10:07:44.170,1
13720,3027,6758,添加剂,2012-11-21 10:07:44.170,2012-11-21 10:07:44.170,1
13721,3027,6759,系统清洁,2012-11-21 10:07:44.173,2012-11-21 10:07:44.173,1
13722,3027,6762,机油滤,2012-11-21 10:07:44.177,2012-11-21 10:07:44.177,1
13723,3027,6763,燃油滤,2012-11-21 10:07:44.180,2012-11-21 10:07:44.180,1
13724,3027,6764,空气滤,2012-11-21 10:07:44.180,2012-11-21 10:07:44.180,1
13725,3027,6765,空调滤,2012-11-21 10:07:44.183,2012-11-21 10:07:44.183,1
13726,3027,6767,火花塞,2012-11-21 10:07:44.183,2012-11-21 10:07:44.183,1
